0,0,1,1,1,0,0,0,0,0.5,1,1,0,0,0.3,0,0,0.25,0,0,5.6,-9.81,99999,0.25,9999,FALSE,0,1,0,0,0,0,0,1,Calibration,1
10601,4,1,1,1,0.41273,0,0,0,0.5,1,1,0,0,0.3,0,0,0.25,0,0,5.6,-9.81,7,0.5,1,TRUE,10601,1,0,0,0,0,0,1,Trial,44
20121,4,1,1,1,0,0,0,0,0.5,1,0.55,0,0,0.3,0,0,0.25,0,0,5.6,-9.81,7,0.5,1,TRUE,20121,1,0,0,0,0,0,1,Trial,31
3029,4,1,1,1,0,0,0,0,0.5,1,1,0,0,0.3,0,0,0.25,0,0,5.6,-9.81,7,0.5,1,TRUE,3029,1,0.60418,0,0,0,0,1,Trial,103
4033,3,1,1,1,0,0,0,0,0.5,1,1,0,0,0.3,0,0,0.25,0,0,5.6,-9.81,7,0.5,1,TRUE,4033,1,0,0,0.1,0.5,0.19967,1,Trial,83
#50221,4,1,1,1,0,0,0,0,0.5,1,1,0,0,0.3,0,0,0.25,0,0,5.6,-26.42603,7,0.5,1,TRUE,4,1,0,0,0,0,0,1,Trial,1
#6030,4,1,1,1,0,0,0,0,0.5,1,1,0,0,0.3,0,0,0.25,0,0,5.6,-9.81,7,0.5,1,TRUE,10601,1,0,0,0,0,0,1.94603,Trial,44
